RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
*,*,*,793,Southern Europe,Female,"[35,45[","[0,3[",0,1,0,0,148993,0
*,*,*,688,Southern Europe,Female,"[45,55[","[3,6[",0,2,0,1,104903,0
*,*,*,529,Southern Europe,Male,"[35,45[","[3,6[",0,2,1,1,187288,0
*,*,*,658,Western Europe,Female,"[55,93[","[6,9[",119328,1,0,1,119440,0
*,*,*,612,Southern Europe,Female,"[25,35[","[3,6[",0,2,1,1,179781,0
*,*,*,501,Southern Europe,Male,"[35,45[","[6,9[",104533,1,0,0,81124,1
*,*,*,418,Western Europe,Male,"[25,35[","[6,9[",98739,1,1,0,122190,0
*,*,*,785,Western Europe,Female,"[35,45[","[3,6[",0,2,1,1,96833,0
*,*,*,635,Western Europe,Male,"[35,45[","[3,6[",78993,2,0,0,153265,0
*,*,*,607,Western Europe,Female,"[25,35[","[6,9[",0,2,0,0,196062,0
*,*,*,506,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,164253,0
*,*,*,756,Western Europe,Male,"[25,35[","[6,9[",0,2,1,1,157933,0
*,*,*,567,Western Europe,Female,"[25,35[","[0,3[",0,2,1,1,78652,0
*,*,*,613,Western Europe,Male,"[25,35[","[3,6[",100447,1,0,1,149654,0
*,*,*,644,Western Europe,Male,"[25,35[","[9,12[",141235,1,1,0,95673,0
*,*,*,515,Western Europe,Male,"[55,93[","[6,9[",92114,1,1,1,142548,0
*,*,*,497,Western Europe,Male,"[25,35[","[0,3[",0,2,1,1,83087,0
*,*,*,678,Western Europe,Male,"[45,55[","[0,3[",101100,2,0,1,193476,0
*,*,*,613,Western Europe,Male,"[35,45[","[6,9[",115076,1,1,1,79324,0
*,*,*,757,Western Europe,Female,"[25,35[","[0,3[",129398,2,0,0,44965,0
*,*,*,689,Southern Europe,Female,"[55,93[","[3,6[",0,2,1,1,58442,0
*,*,*,675,Southern Europe,Male,"[25,35[","[9,12[",0,2,1,0,191546,0
*,*,*,677,Western Europe,Male,"[45,55[","[0,3[",57038,1,1,1,158531,0
*,*,*,756,Western Europe,Female,"[25,35[","[3,6[",155144,1,0,1,135035,1
*,*,*,545,Southern Europe,Female,"[45,55[","[3,6[",0,2,1,1,38970,0
*,*,*,477,Western Europe,Male,"[45,55[","[6,9[",129250,2,1,1,157937,0
*,*,*,598,Western Europe,Male,"[25,35[","[6,9[",129992,2,0,1,46041,0
*,*,*,523,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,0,167848,0
*,*,*,744,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,0,27244,0
*,*,*,747,Western Europe,Male,"[25,35[","[6,9[",117726,1,1,1,175398,0
*,*,*,593,Western Europe,Female,"[25,35[","[0,3[",152265,1,1,0,34004,0
*,*,*,664,Western Europe,Female,"[25,35[","[9,12[",114520,2,0,1,79222,0
*,*,*,607,Western Europe,Female,"[35,45[","[6,9[",105103,1,1,0,104722,1
*,*,*,693,Western Europe,Male,"[35,45[","[6,9[",198339,2,1,1,14278,0
*,*,*,563,Western Europe,Female,"[35,45[","[3,6[",0,2,1,1,17604,0
*,*,*,689,*,*,*,*,0,2,1,*,136650,1
*,*,*,608,Western Europe,Male,"[35,45[","[6,9[",131391,2,1,0,71178,0
*,*,*,603,Western Europe,Male,"[35,45[","[0,3[",105346,2,1,1,130380,0
*,*,*,552,Western Europe,Female,"[25,35[","[3,6[",0,2,1,1,1351,0
*,*,*,480,Western Europe,Female,"[25,35[","[3,6[",174330,2,0,0,181647,0
*,*,*,506,Western Europe,Male,"[25,35[","[6,9[",53054,1,0,1,24577,0
*,*,*,520,Western Europe,Male,"[35,45[","[9,12[",105388,1,1,1,25059,0
*,*,*,850,Western Europe,Female,"[18,25[","[6,9[",0,2,1,1,13160,0
*,*,*,645,Western Europe,Male,"[35,45[","[6,9[",0,1,0,0,149807,0
*,*,*,571,Western Europe,Female,"[45,55[","[6,9[",0,2,0,0,112367,0
*,*,*,583,Western Europe,Male,"[35,45[","[6,9[",0,1,1,0,47849,0
*,*,*,632,Southern Europe,Male,"[25,35[","[3,6[",136556,1,1,0,82153,1
*,*,*,810,Western Europe,Male,"[25,35[","[6,9[",0,2,1,1,77966,0
*,*,*,580,Western Europe,Female,"[35,45[","[3,6[",74975,1,1,1,12100,0
*,*,*,529,Southern Europe,Male,"[35,45[","[3,6[",95773,1,1,1,112782,0
*,*,*,505,Western Europe,Female,"[35,45[","[9,12[",122454,2,1,1,52694,0
*,*,*,715,Western Europe,Male,"[45,55[","[3,6[",0,2,1,1,55044,0
*,*,*,668,Southern Europe,Male,"[25,35[","[0,3[",134446,1,0,1,111241,0
*,*,*,703,Western Europe,Male,"[35,45[","[6,9[",98863,1,1,0,151517,0
*,*,*,681,Southern Europe,Male,"[55,93[","[6,9[",0,2,0,1,163715,0
*,*,*,593,Western Europe,Female,"[35,45[","[6,9[",0,1,1,0,65171,0
*,*,*,426,Western Europe,Female,"[25,35[","[3,6[",0,2,1,1,61231,0
*,*,*,598,Southern Europe,Male,"[35,45[","[0,3[",0,2,1,0,159130,0
*,*,*,672,Western Europe,Female,"[18,25[","[0,3[",35742,1,1,0,28790,0
*,*,*,755,Western Europe,Female,"[25,35[","[6,9[",90560,2,1,1,42608,0
*,*,*,811,Western Europe,Female,"[35,45[","[6,9[",0,1,1,1,178,0
*,*,*,630,Western Europe,Male,"[35,45[","[6,9[",0,2,1,1,82648,0
*,*,*,630,Western Europe,Male,"[25,35[","[9,12[",0,2,0,0,32599,0
*,*,*,468,Southern Europe,Male,"[25,35[","[0,3[",131643,1,1,0,64436,0
*,*,*,682,Western Europe,Male,"[45,55[","[6,9[",121819,2,0,1,124151,0
*,*,*,678,*,*,*,*,115564,1,1,*,91634,0
*,*,*,774,Western Europe,Female,"[35,45[","[3,6[",121419,1,1,1,24400,0
*,*,*,838,Southern Europe,Female,"[35,45[","[3,6[",166734,2,1,0,14279,0
*,*,*,614,Western Europe,Female,"[35,45[","[3,6[",72594,1,1,1,76042,0
*,*,*,768,Southern Europe,Female,"[35,45[","[3,6[",0,1,0,0,161243,1
*,*,*,743,Western Europe,Male,"[35,45[","[6,9[",77002,2,1,1,80428,0
*,*,*,660,Western Europe,Male,"[35,45[","[6,9[",0,2,1,0,13219,0
*,*,*,575,Southern Europe,Female,"[35,45[","[0,3[",0,2,0,0,30114,0
*,*,*,690,Western Europe,Male,"[35,45[","[6,9[",101583,2,1,0,123775,0
*,*,*,566,Western Europe,Male,"[25,35[","[3,6[",0,1,1,0,54927,1
*,*,*,506,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,31766,0
*,*,*,758,Western Europe,Male,"[55,93[","[6,9[",112596,1,1,0,35865,1
*,*,*,850,Western Europe,Male,"[35,45[","[3,6[",124549,2,1,1,120380,0
*,*,*,668,Western Europe,Female,"[45,55[","[0,3[",0,3,1,0,89048,1
*,*,*,661,Western Europe,Female,"[25,35[","[6,9[",0,2,1,0,72197,0
*,*,*,850,Western Europe,Female,"[55,93[","[9,12[",98488,1,1,0,155880,1
*,*,*,597,Southern Europe,Male,"[35,45[","[6,9[",115703,2,1,1,25059,0
*,*,*,631,*,*,*,*,0,2,1,*,129509,0
*,*,*,747,Southern Europe,Male,"[35,45[","[0,3[",0,2,0,1,180552,0
*,*,*,592,Western Europe,Male,"[35,45[","[3,6[",96651,1,1,1,3233,0
*,*,*,798,Western Europe,Male,"[25,35[","[6,9[",0,2,0,1,37732,0
*,*,*,646,Western Europe,Female,"[35,45[","[0,3[",121953,2,1,1,142840,0
*,*,*,783,Western Europe,Female,"[55,93[","[3,6[",121216,2,1,1,105206,0
*,*,*,612,Western Europe,Male,"[35,45[","[0,3[",115163,1,1,1,97678,1
*,*,*,544,Western Europe,Male,"[18,25[","[0,3[",96471,1,1,0,35551,0
*,*,*,602,Western Europe,Female,"[25,35[","[0,3[",0,2,1,1,101274,0
*,*,*,574,Western Europe,Male,"[25,35[","[6,9[",97460,1,1,1,43094,0
*,*,*,618,Western Europe,Female,"[18,25[","[0,3[",125683,1,0,0,57762,0
*,*,*,637,Western Europe,Male,"[35,45[","[6,9[",125471,1,1,1,174536,0
*,*,*,720,Western Europe,Male,"[35,45[","[3,6[",86102,1,1,0,180135,1
*,*,*,687,Western Europe,Male,"[25,35[","[9,12[",135962,2,1,0,121748,0
*,*,*,579,Western Europe,Male,"[25,35[","[6,9[",150329,1,1,0,145558,0
*,*,*,766,Western Europe,Female,"[45,55[","[6,9[",0,2,0,0,147185,0
*,*,*,723,Western Europe,Female,"[55,93[","[3,6[",110357,1,0,0,141978,1
*,*,*,587,Southern Europe,Male,"[45,55[","[6,9[",0,1,0,0,158685,0
*,*,*,443,Western Europe,Male,"[35,45[","[6,9[",161111,1,0,0,13947,0
*,*,*,623,Western Europe,Female,"[35,45[","[3,6[",140212,1,1,1,93832,0
*,*,*,652,Western Europe,Female,"[55,93[","[3,6[",116353,2,0,1,193503,0
*,*,*,774,Western Europe,Male,"[25,35[","[3,6[",120875,2,0,1,113407,0
*,*,*,644,*,*,*,*,0,2,1,*,145090,0
*,*,*,571,Western Europe,Female,"[25,35[","[3,6[",85756,1,1,0,145116,0
*,*,*,689,Western Europe,Female,"[25,35[","[3,6[",136651,1,1,1,41866,1
*,*,*,540,Western Europe,Male,"[45,55[","[0,3[",109349,1,1,0,88703,1
*,*,*,583,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,47728,0
*,*,*,627,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,132720,0
*,*,*,607,Western Europe,Male,"[55,93[","[0,3[",164524,2,1,1,35787,0
*,*,*,706,Southern Europe,Female,"[35,45[","[0,3[",0,2,1,0,31963,0
*,*,*,707,Western Europe,Male,"[55,93[","[6,9[",89686,1,0,1,126471,0
*,*,*,610,Western Europe,Male,"[35,45[","[0,3[",0,1,1,0,114515,0
*,*,*,562,Southern Europe,Male,"[35,45[","[3,6[",0,1,0,1,182843,0
*,*,*,581,Western Europe,Female,"[45,55[","[0,3[",122949,1,0,0,180252,1
*,*,*,581,Western Europe,Female,"[55,93[","[6,9[",0,1,1,1,22442,0
*,*,*,683,Western Europe,Female,"[35,45[","[0,3[",100062,2,1,0,109201,0
*,*,*,678,Western Europe,Female,"[45,55[","[0,3[",0,2,0,0,82106,0
*,*,*,640,Western Europe,Male,"[55,93[","[9,12[",132436,1,1,0,979,0
*,*,*,769,Western Europe,Female,"[25,35[","[9,12[",0,2,0,0,187926,0
*,*,*,850,Western Europe,Female,"[45,55[","[3,6[",99219,2,1,1,122141,0
*,*,*,672,Western Europe,Female,"[25,35[","[6,9[",0,1,0,1,8815,0
*,*,*,682,Western Europe,Female,"[35,45[","[0,3[",0,1,0,1,91982,1
*,*,*,680,Western Europe,Male,"[25,35[","[9,12[",113292,1,1,1,122640,0
*,*,*,531,*,*,*,*,0,2,0,*,99503,0
*,*,*,599,Southern Europe,Female,"[45,55[","[6,9[",81743,2,1,0,83282,0
*,*,*,696,Southern Europe,Male,"[55,93[","[6,9[",88787,1,1,1,196858,0
*,*,*,660,Western Europe,Male,"[35,45[","[6,9[",58641,1,0,1,198674,0
*,*,*,792,Western Europe,Male,"[45,55[","[9,12[",0,4,1,1,194701,1
*,*,*,684,Western Europe,Male,"[25,35[","[0,3[",134604,1,1,1,71726,0
*,*,*,758,Western Europe,Female,"[25,35[","[6,9[",0,2,0,0,82996,0
*,*,*,784,Western Europe,Male,"[25,35[","[0,3[",70234,2,1,1,179253,0
*,*,*,691,Western Europe,Female,"[25,35[","[0,3[",128307,1,1,1,113581,0
*,*,*,625,*,*,*,*,0,1,0,*,84106,1
*,*,*,649,Southern Europe,Female,"[25,35[","[6,9[",0,1,1,0,28797,0
*,*,*,710,*,*,*,*,0,3,1,*,107293,0
*,*,*,574,Western Europe,Male,"[45,55[","[0,3[",99774,1,0,0,4896,1
*,*,*,486,Western Europe,Male,"[25,35[","[0,3[",0,2,1,1,31399,0
*,*,*,610,Western Europe,Male,"[25,35[","[6,9[",0,2,1,0,166031,0
*,*,*,703,Western Europe,Female,"[45,55[","[3,6[",0,3,1,1,77295,1
*,*,*,723,Southern Europe,Male,"[35,45[","[6,9[",0,2,1,1,94416,0
*,*,*,850,Western Europe,Male,"[35,45[","[6,9[",84446,3,0,1,60021,1
*,*,*,684,Southern Europe,Male,"[25,35[","[9,12[",100628,2,1,1,190264,0
*,*,*,628,Western Europe,Female,"[25,35[","[6,9[",175444,1,1,0,113167,1
*,*,*,593,Western Europe,Female,"[35,45[","[0,3[",117705,1,1,0,197934,0
*,*,*,833,Southern Europe,Male,"[25,35[","[6,9[",0,1,1,1,44323,1
*,*,*,647,Western Europe,Female,"[35,45[","[0,3[",85907,3,1,0,189160,0
*,*,*,831,Southern Europe,Female,"[35,45[","[9,12[",0,1,0,1,47729,0
*,*,*,715,Western Europe,Male,"[35,45[","[0,3[",88121,2,1,1,21333,0
*,*,*,601,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,165197,0
*,*,*,685,Southern Europe,Male,"[25,35[","[6,9[",122449,2,1,1,180770,0
*,*,*,669,Western Europe,Female,"[35,45[","[6,9[",96418,1,0,0,131609,1
*,*,*,551,Western Europe,Male,"[35,45[","[0,3[",50195,1,1,1,23400,0
*,*,*,652,Southern Europe,Female,"[35,45[","[0,3[",0,2,1,1,19303,0
*,*,*,689,Western Europe,Male,"[18,25[","[3,6[",136444,1,1,0,51980,1
*,*,*,716,Western Europe,Male,"[35,45[","[0,3[",70658,2,1,1,76476,0
*,*,*,678,Western Europe,Female,"[55,93[","[3,6[",0,1,0,1,196794,1
*,*,*,555,Southern Europe,Male,"[45,55[","[6,9[",128061,2,1,1,62375,0
*,*,*,733,Western Europe,Male,"[25,35[","[6,9[",157791,2,0,0,177995,0
*,*,*,641,Southern Europe,Male,"[25,35[","[9,12[",0,2,1,1,180808,0
*,*,*,766,Western Europe,Male,"[25,35[","[3,6[",126286,1,1,0,177614,1
*,*,*,565,Western Europe,Female,"[25,35[","[3,6[",90323,2,0,1,118740,0
*,*,*,704,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,0,73019,0
*,*,*,554,Western Europe,Female,"[45,55[","[6,9[",105702,1,0,1,179798,1
*,*,*,553,Western Europe,Female,"[25,35[","[3,6[",0,2,0,0,159800,0
*,*,*,592,Western Europe,Male,"[55,93[","[9,12[",0,4,1,1,13614,1
*,*,*,591,Western Europe,Male,"[35,45[","[6,9[",183027,1,1,1,56029,0
*,*,*,456,Western Europe,Female,"[55,93[","[0,3[",165351,2,0,0,140758,1
*,*,*,656,Western Europe,Male,"[35,45[","[9,12[",0,1,1,1,136522,0
*,*,*,676,Western Europe,Male,"[35,45[","[9,12[",106243,1,1,1,166678,0
*,*,*,638,Western Europe,Male,"[45,55[","[0,3[",102645,1,1,0,168360,1
*,*,*,644,Western Europe,Male,"[35,45[","[0,3[",186348,2,1,0,92810,0
*,*,*,673,Western Europe,Female,"[25,35[","[3,6[",99097,1,1,1,9797,0
*,*,*,768,Western Europe,Female,"[35,45[","[3,6[",180169,2,1,0,17349,0
*,*,*,559,Western Europe,Female,"[35,45[","[0,3[",0,2,1,1,196646,0
*,*,*,751,Western Europe,Female,"[35,45[","[9,12[",183614,2,0,0,49735,0
*,*,*,598,Western Europe,Male,"[45,55[","[9,12[",167773,1,1,1,136887,0
*,*,*,646,Western Europe,Male,"[35,45[","[6,9[",121682,2,0,1,61793,0
*,*,*,516,Western Europe,Male,"[25,35[","[3,6[",145166,2,0,0,111421,0
*,*,*,712,Western Europe,Female,"[25,35[","[0,3[",0,1,1,1,144375,0
*,*,*,844,Western Europe,Male,"[35,45[","[6,9[",113348,1,1,0,31904,1
*,*,*,800,Southern Europe,Male,"[35,45[","[0,3[",0,2,1,0,51553,0
*,*,*,791,Western Europe,Female,"[25,35[","[9,12[",75499,1,1,0,22184,0
*,*,*,750,Western Europe,Female,"[45,55[","[6,9[",121376,2,1,0,54474,1
*,*,*,573,Southern Europe,Male,"[55,93[","[3,6[",154670,1,0,1,115462,1
*,*,*,652,Western Europe,Male,"[45,55[","[0,3[",151421,1,0,1,115333,0
*,*,*,665,Western Europe,Female,"[25,35[","[0,3[",96646,2,0,0,171414,0
*,*,*,577,Southern Europe,Male,"[45,55[","[6,9[",179852,1,1,0,193580,0
*,*,*,580,Western Europe,Female,"[35,45[","[0,3[",123331,1,0,0,103516,1
*,*,*,586,Southern Europe,Female,"[25,35[","[6,9[",0,2,1,1,168261,0
*,*,*,646,Western Europe,Male,"[18,25[","[6,9[",0,2,0,0,92613,0
*,*,*,669,Western Europe,Male,"[55,93[","[3,6[",0,2,1,1,56876,0
*,*,*,744,Western Europe,Male,"[35,45[","[0,3[",112420,1,1,1,83023,0
*,*,*,651,Western Europe,Male,"[35,45[","[6,9[",74624,3,1,0,129451,1
*,*,*,820,Western Europe,Female,"[35,45[","[0,3[",104614,1,1,0,61538,1
*,*,*,677,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,187801,0
*,*,*,660,Western Europe,Female,"[18,25[","[6,9[",166070,2,0,0,90495,0
*,*,*,781,Western Europe,Female,"[35,45[","[3,6[",128346,2,1,0,63219,0
*,*,*,500,Southern Europe,Female,"[45,55[","[3,6[",0,4,1,1,83866,1
*,*,*,576,Southern Europe,Male,"[45,55[","[0,3[",100549,2,1,1,16644,0
*,*,*,644,Western Europe,Male,"[45,55[","[9,12[",137774,2,1,0,151903,0
*,*,*,718,Western Europe,Female,"[25,35[","[0,3[",152664,1,0,1,17129,0
*,*,*,655,Western Europe,Female,"[35,45[","[6,9[",0,1,1,1,188639,0
*,*,*,703,Southern Europe,Female,"[45,55[","[0,3[",0,1,1,0,182784,1
*,*,*,598,Western Europe,Female,"[45,55[","[3,6[",88380,3,0,1,64157,1
*,*,*,790,Western Europe,Male,"[18,25[","[6,9[",107418,1,0,1,160450,0
*,*,*,710,Western Europe,Male,"[25,35[","[6,9[",147833,2,0,1,1562,0
*,*,*,592,Southern Europe,Male,"[45,55[","[6,9[",84692,1,0,1,67214,0
*,*,*,627,Western Europe,Male,"[25,35[","[3,6[",139542,2,1,0,80607,0
*,*,*,583,Western Europe,Female,"[35,45[","[3,6[",0,2,1,0,17440,0
*,*,*,694,Western Europe,Male,"[25,35[","[3,6[",127900,1,1,0,101738,0
*,*,*,597,Western Europe,Male,"[18,25[","[0,3[",0,2,1,1,91037,0
*,*,*,790,Southern Europe,Male,"[25,35[","[3,6[",0,1,1,0,91044,0
*,*,*,775,Western Europe,Male,"[35,45[","[9,12[",126213,1,1,0,70197,0
*,*,*,746,Western Europe,Female,"[25,35[","[3,6[",105600,1,1,1,43106,0
*,*,*,776,Southern Europe,Male,"[25,35[","[0,3[",0,2,1,1,176921,0
*,*,*,718,Southern Europe,Male,"[35,45[","[6,9[",0,2,0,1,63889,0
*,*,*,507,Western Europe,Female,"[25,35[","[0,3[",113453,1,0,0,142912,0
*,*,*,616,Western Europe,Male,"[25,35[","[0,3[",0,2,1,1,54707,0
*,*,*,659,Western Europe,Female,"[25,35[","[6,9[",154160,1,1,0,40441,0
*,*,*,608,Western Europe,Female,"[25,35[","[6,9[",0,2,1,0,128876,0
*,*,*,688,Western Europe,Female,"[45,55[","[3,6[",0,1,1,0,91624,1
*,*,*,690,Western Europe,Male,"[35,45[","[9,12[",100369,2,0,0,35342,0
*,*,*,594,Western Europe,Male,"[25,35[","[3,6[",185013,1,1,0,16481,0
*,*,*,729,Western Europe,Male,"[35,45[","[3,6[",121405,1,1,1,159618,0
*,*,*,565,Western Europe,Female,"[35,45[","[0,3[",0,2,1,1,129956,0
*,*,*,432,Western Europe,Female,"[25,35[","[6,9[",62340,2,0,0,53875,0
*,*,*,757,Southern Europe,Male,"[25,35[","[3,6[",77253,1,0,1,194240,0
*,*,*,595,Western Europe,Male,"[25,35[","[6,9[",150686,1,1,0,87771,0
*,*,*,792,Southern Europe,Male,"[25,35[","[6,9[",142862,1,1,1,130639,0
*,*,*,521,Western Europe,Male,"[25,35[","[6,9[",0,2,1,1,157879,0
*,*,*,594,Western Europe,Male,"[35,45[","[0,3[",0,2,0,1,95864,0
*,*,*,553,Southern Europe,Male,"[35,45[","[3,6[",0,1,1,0,10789,0
*,*,*,678,Western Europe,Female,"[35,45[","[0,3[",143444,1,1,0,196622,1
*,*,*,545,Western Europe,Male,"[35,45[","[3,6[",91184,1,1,0,105477,0
*,*,*,716,Western Europe,Female,"[35,45[","[6,9[",112808,1,0,1,17848,0
*,*,*,651,*,*,*,*,0,2,1,*,170099,0
*,*,*,549,Western Europe,Female,"[45,55[","[6,9[",0,1,1,1,109058,0
*,*,*,663,*,*,*,*,0,1,1,*,29136,1
*,*,*,619,Southern Europe,Female,"[45,55[","[0,3[",0,2,0,0,113645,0
*,*,*,580,Southern Europe,Male,"[25,35[","[9,12[",61710,2,1,0,128078,0
*,*,*,726,Western Europe,Female,"[45,55[","[3,6[",0,1,1,0,114020,1
*,*,*,721,Southern Europe,Female,"[25,35[","[9,12[",0,1,1,0,136120,1
*,*,*,751,Western Europe,Female,"[45,55[","[9,12[",0,1,1,0,137508,1
*,*,*,792,Western Europe,Female,"[45,55[","[3,6[",146711,1,1,0,16528,1
*,*,*,814,Western Europe,Male,"[25,35[","[0,3[",118871,1,1,0,101704,0
*,*,*,535,Western Europe,Female,"[45,55[","[3,6[",141617,2,1,1,75889,0
*,*,*,699,Western Europe,Male,"[25,35[","[9,12[",0,1,1,1,108162,0
*,*,*,806,Western Europe,Male,"[45,55[","[3,6[",164702,1,1,1,21439,0
*,*,*,678,Western Europe,Female,"[35,45[","[0,3[",0,2,0,0,115069,0
*,*,*,657,Southern Europe,Male,"[25,35[","[3,6[",125167,1,0,0,98820,0
*,*,*,661,Southern Europe,Female,"[35,45[","[3,6[",0,2,1,0,35989,0
*,*,*,599,Western Europe,Male,"[35,45[","[9,12[",118577,1,1,1,31449,0
*,*,*,645,Western Europe,Male,"[25,35[","[3,6[",0,2,0,1,97628,0
*,*,*,778,Western Europe,Female,"[55,93[","[6,9[",0,1,1,1,77867,0
*,*,*,540,Western Europe,Male,"[35,45[","[0,3[",82531,1,1,0,114093,0
*,*,*,714,Western Europe,Male,"[55,93[","[3,6[",138082,1,0,1,166678,0
*,*,*,779,Western Europe,Male,"[25,35[","[9,12[",80728,1,1,0,86307,0
*,*,*,727,Western Europe,Female,"[25,35[","[0,3[",52192,2,0,1,160383,0
*,*,*,624,Western Europe,Male,"[35,45[","[6,9[",0,2,0,0,84636,0
*,*,*,607,Western Europe,Female,"[25,35[","[0,3[",102524,1,1,1,166793,0
*,*,*,814,Southern Europe,Female,"[55,93[","[0,3[",0,2,0,1,130853,0
*,*,*,655,Western Europe,Male,"[45,55[","[9,12[",144697,1,1,1,49026,0
*,*,*,647,Southern Europe,Male,"[25,35[","[6,9[",121260,2,1,0,77216,0
*,*,*,699,Southern Europe,Female,"[25,35[","[6,9[",0,2,1,1,52404,0
*,*,*,671,Western Europe,Female,"[35,45[","[6,9[",0,2,1,0,197202,0
*,*,*,749,Western Europe,Male,"[55,93[","[6,9[",182532,2,1,1,195430,0
*,*,*,555,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,1,54406,0
*,*,*,639,Southern Europe,Female,"[25,35[","[6,9[",133807,2,1,0,6251,0
*,*,*,636,Southern Europe,Male,"[55,93[","[6,9[",124448,1,1,1,141365,1
*,*,*,651,Western Europe,Male,"[25,35[","[3,6[",0,2,1,1,105600,0
*,*,*,516,Western Europe,Male,"[35,45[","[9,12[",104089,2,0,0,119666,0
*,*,*,654,Western Europe,Male,"[35,45[","[6,9[",0,1,0,0,183873,1
*,*,*,625,Western Europe,Male,"[35,45[","[0,3[",177069,2,1,1,96089,0
*,*,*,608,Southern Europe,Female,"[35,45[","[0,3[",83808,1,0,1,112543,0
*,*,*,512,Western Europe,Male,"[35,45[","[3,6[",0,2,1,1,146458,0
*,*,*,584,Southern Europe,Female,"[25,35[","[3,6[",0,2,1,1,185202,0
*,*,*,570,Western Europe,Male,"[25,35[","[9,12[",117338,2,0,1,62811,0
*,*,*,732,Western Europe,Female,"[35,45[","[9,12[",0,1,0,0,3749,1
*,*,*,714,Western Europe,Female,"[25,35[","[9,12[",89929,1,1,0,46203,0
*,*,*,714,Western Europe,Female,"[35,45[","[6,9[",126077,2,1,1,53954,0
*,*,*,525,Western Europe,Female,"[55,93[","[6,9[",55328,1,1,0,83343,1
*,*,*,665,Southern Europe,Female,"[35,45[","[0,3[",156372,2,0,1,156775,1
*,*,*,547,Western Europe,Female,"[35,45[","[3,6[",0,1,1,1,133288,0
*,*,*,749,Southern Europe,Female,"[35,45[","[0,3[",124209,1,1,1,167179,0
*,*,*,473,Southern Europe,Male,"[45,55[","[6,9[",0,2,1,0,71140,0
*,*,*,693,Western Europe,Female,"[35,45[","[3,6[",0,2,0,1,142331,0
*,*,*,670,Western Europe,Male,"[35,45[","[9,12[",89417,1,0,0,144275,0
*,*,*,688,Western Europe,Male,"[25,35[","[0,3[",0,2,1,0,105785,0
*,*,*,739,Western Europe,Male,"[25,35[","[9,12[",0,1,1,0,60584,0
*,*,*,682,Western Europe,Female,"[25,35[","[0,3[",110654,1,0,1,111879,0
*,*,*,627,Western Europe,Male,"[35,45[","[0,3[",125191,1,0,1,84585,0
*,*,*,667,Western Europe,Male,"[25,35[","[3,6[",0,2,1,1,131835,0
*,*,*,607,Western Europe,Female,"[45,55[","[9,12[",119960,2,1,0,103068,0
*,*,*,717,Southern Europe,Female,"[45,55[","[0,3[",110864,2,1,1,124533,1
*,*,*,842,Western Europe,Male,"[25,35[","[6,9[",0,2,1,1,123437,0
*,*,*,657,Southern Europe,Male,"[35,45[","[9,12[",0,2,1,1,52991,0
*,*,*,547,Western Europe,Female,"[25,35[","[6,9[",104451,1,1,1,37160,0
*,*,*,622,Southern Europe,Female,"[35,45[","[0,3[",108960,2,1,0,111180,1
*,*,*,738,Western Europe,Male,"[55,93[","[9,12[",83008,1,1,1,42766,0
*,*,*,515,Western Europe,Male,"[35,45[","[0,3[",109542,1,1,1,166371,0
*,*,*,774,Southern Europe,Male,"[25,35[","[9,12[",0,2,1,0,10604,0
*,*,*,580,Western Europe,Male,"[45,55[","[0,3[",179335,2,1,1,169304,0
*,*,*,604,Western Europe,Male,"[35,45[","[9,12[",113546,1,1,1,134875,0
*,*,*,612,Western Europe,Male,"[45,55[","[9,12[",161450,1,1,1,96961,1
*,*,*,449,Western Europe,Female,"[35,45[","[6,9[",0,2,1,0,82176,0
*,*,*,480,Western Europe,Male,"[35,45[","[6,9[",148791,1,0,1,79330,0
*,*,*,719,Western Europe,Male,"[35,45[","[3,6[",155423,1,1,1,199841,0
*,*,*,612,Southern Europe,Male,"[35,45[","[3,6[",170288,1,1,1,59601,0
*,*,*,526,Southern Europe,Male,"[45,55[","[0,3[",0,1,1,0,114540,1
*,*,*,850,Western Europe,Female,"[35,45[","[0,3[",164851,1,1,1,62722,0
*,*,*,748,Western Europe,Male,"[45,55[","[0,3[",119852,1,0,0,73854,1
*,*,*,725,Western Europe,Male,"[45,55[","[6,9[",0,2,1,0,161767,0
*,*,*,698,Western Europe,Female,"[35,45[","[6,9[",150777,1,1,0,114733,0
*,*,*,850,Western Europe,Male,"[55,93[","[3,6[",0,2,0,1,64351,0
*,*,*,850,Western Europe,Female,"[35,45[","[9,12[",0,2,1,1,100750,0
*,*,*,601,Western Europe,Male,"[35,45[","[0,3[",0,2,1,1,118983,0
*,*,*,587,Western Europe,Female,"[35,45[","[0,3[",134997,2,1,0,44688,0
*,*,*,578,Western Europe,Female,"[35,45[","[6,9[",129745,1,1,1,143684,0
