RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
*,*,*,648,France,Male,"[35,45[","[0,12[",0,2,1,0,19283,0
*,*,*,619,France,Female,"[45,55[","[0,12[",0,1,0,0,18095,1
*,*,*,732,France,Male,"[25,35[","[0,12[",110943,1,0,0,172577,0
*,*,*,413,France,Male,"[25,35[","[0,12[",0,2,0,0,6534,0
*,*,*,640,Germany,Male,"[45,55[","[0,12[",111599,1,0,1,135996,0
*,*,*,597,France,Female,"[18,25[","[0,12[",103219,1,1,0,60420,0
*,*,*,758,Spain,Female,"[35,45[","[0,12[",93500,2,0,0,123219,0
*,*,*,720,Spain,Female,"[55,93[","[0,12[",0,2,1,1,160849,1
*,*,*,741,Spain,Male,"[25,35[","[0,12[",0,2,1,1,73874,0
*,*,*,465,Spain,Female,"[25,35[","[0,12[",0,2,1,1,95501,0
*,*,*,721,France,Male,"[35,45[","[0,12[",0,2,1,0,168220,0
*,*,*,678,France,Female,"[18,25[","[0,12[",118065,2,1,1,195424,0
*,*,*,833,Germany,Male,"[25,35[","[0,12[",96462,2,0,1,48986,0
*,*,*,661,Germany,Female,"[35,45[","[0,12[",150726,2,0,1,113657,0
*,*,*,665,France,Female,"[35,45[","[0,12[",0,2,1,1,66549,0
*,*,*,494,France,Male,"[25,35[","[0,12[",0,2,0,1,109988,0
*,*,*,710,Germany,Female,"[45,55[","[0,12[",120530,1,1,0,166587,1
*,*,*,738,Spain,Male,"[35,45[","[0,12[",127291,1,1,0,16082,0
*,*,*,697,Germany,Male,"[35,45[","[0,12[",103409,1,1,0,66893,1
*,*,*,842,Germany,Female,"[35,45[","[0,12[",119948,1,1,0,48218,1
*,*,*,620,France,Female,"[25,35[","[0,12[",127638,1,1,1,192718,0
*,*,*,822,France,Male,"[45,55[","[0,12[",0,2,1,1,10063,0
*,*,*,594,France,Female,"[55,93[","[0,12[",0,1,1,0,26216,1
*,*,*,688,France,Male,"[18,25[","[0,12[",137624,2,1,1,197583,0
*,*,*,636,Germany,Female,"[25,35[","[0,12[",115265,1,0,0,191628,0
*,*,*,673,France,Female,"[35,45[","[0,12[",170062,2,0,0,134901,1
*,*,*,781,France,Male,"[25,35[","[0,12[",0,2,0,0,172097,0
*,*,*,731,France,Male,"[18,25[","[0,12[",0,2,1,1,151582,0
*,*,*,653,Germany,Female,"[25,35[","[0,12[",158266,3,1,1,199357,0
*,*,*,594,France,Male,"[55,93[","[0,12[",62391,1,1,1,192434,0
*,*,*,630,France,Male,"[35,45[","[0,12[",0,2,1,0,162698,0
*,*,*,405,France,Male,"[35,45[","[0,12[",0,1,1,0,160811,1
*,*,*,571,France,Female,"[25,35[","[0,12[",0,2,0,1,77520,0
*,*,*,676,Germany,Female,"[25,35[","[0,12[",89437,1,1,1,189541,0
*,*,*,706,Germany,Male,"[35,45[","[0,12[",58571,2,1,0,40774,0
*,*,*,797,France,Female,"[45,55[","[0,12[",0,1,0,0,162668,0
*,*,*,597,Germany,Female,"[35,45[","[0,12[",119127,2,1,0,55810,0
*,*,*,608,France,Male,"[35,45[","[0,12[",146093,2,0,0,160593,0
*,*,*,797,*,*,*,*,151923,1,1,*,8877,0
*,*,*,638,Germany,Female,"[25,35[","[0,12[",129336,1,1,1,56585,1
*,*,*,668,Spain,Male,"[45,55[","[0,12[",102486,2,1,1,158379,0
*,*,*,483,France,Male,"[45,55[","[0,12[",0,2,1,1,110059,0
*,*,*,494,Spain,Male,"[35,45[","[0,12[",0,2,1,1,6204,0
*,*,*,587,Germany,Female,"[45,55[","[0,12[",155394,2,1,0,13308,1
*,*,*,556,France,Female,"[35,45[","[0,12[",0,2,1,0,62113,0
*,*,*,619,Germany,Female,"[25,35[","[0,12[",100489,2,0,1,36447,0
*,*,*,645,Spain,Female,"[35,45[","[0,12[",0,2,1,0,13590,0
*,*,*,736,France,Female,"[55,93[","[0,12[",0,2,0,1,503,0
*,*,*,825,France,Male,"[25,35[","[0,12[",148874,2,0,1,71193,0
*,*,*,553,Germany,Female,"[25,35[","[0,12[",128524,2,1,0,20682,0
*,*,*,781,France,Male,"[25,35[","[0,12[",147108,1,1,1,40067,0
*,*,*,825,Germany,Male,"[35,45[","[0,12[",118051,1,0,1,52301,0
*,*,*,599,Spain,Male,"[25,35[","[0,12[",51691,1,1,0,111623,1
*,*,*,707,France,Female,"[35,45[","[0,12[",0,2,1,1,70404,0
*,*,*,554,France,Female,"[45,55[","[0,12[",0,2,1,1,63708,0
*,*,*,584,Germany,Female,"[35,45[","[0,12[",88595,1,1,0,178998,0
*,*,*,682,France,Male,"[55,93[","[0,12[",0,1,1,0,153357,1
*,*,*,610,Spain,Female,"[25,35[","[0,12[",0,2,0,0,63736,0
*,*,*,712,France,Female,"[25,35[","[0,12[",133010,1,1,0,126809,0
*,*,*,729,Spain,Female,"[45,55[","[0,12[",91091,2,1,0,71133,0
*,*,*,813,Germany,Female,"[25,35[","[0,12[",123616,1,0,1,132959,0
*,*,*,702,France,Male,"[45,55[","[0,12[",0,2,0,0,94950,0
*,*,*,732,France,Female,"[35,45[","[0,12[",0,1,0,0,3749,1
*,*,*,612,France,Male,"[25,35[","[0,12[",121394,1,1,0,164081,0
*,*,*,619,Germany,Female,"[35,45[","[0,12[",92468,1,1,0,38270,0
*,*,*,635,France,Male,"[35,45[","[0,12[",103545,2,1,0,193747,0
*,*,*,780,Germany,Male,"[45,55[","[0,12[",126725,1,1,0,195259,1
*,*,*,640,France,Male,"[45,55[","[0,12[",0,1,1,1,10908,0
*,*,*,765,France,Male,"[45,55[","[0,12[",123372,1,1,1,115429,0
*,*,*,775,France,Male,"[25,35[","[0,12[",0,2,1,0,169279,0
*,*,*,565,Germany,Female,"[35,45[","[0,12[",145401,2,1,1,83845,0
*,*,*,686,France,Female,"[45,55[","[0,12[",113329,1,1,0,124171,0
*,*,*,582,Germany,Male,"[35,45[","[0,12[",70349,2,0,1,178074,0
*,*,*,682,France,Female,"[45,55[","[0,12[",112670,1,1,0,21085,1
*,*,*,593,Germany,Male,"[55,93[","[0,12[",161434,2,1,1,65532,0
*,*,*,668,France,Male,"[25,35[","[0,12[",0,2,1,1,777,0
*,*,*,543,France,Male,"[18,25[","[0,12[",0,2,0,0,127587,0
*,*,*,558,Germany,Female,"[25,35[","[0,12[",108263,1,1,1,6935,0
*,*,*,733,Spain,Male,"[35,45[","[0,12[",0,2,0,1,108378,0
*,*,*,749,France,Male,"[18,25[","[0,12[",0,3,1,1,47911,0
*,*,*,672,Spain,Female,"[55,93[","[0,12[",209767,2,1,1,150694,1
*,*,*,583,France,Male,"[45,55[","[0,12[",125268,2,1,0,165082,0
*,*,*,738,France,Male,"[45,55[","[0,12[",0,1,0,1,55725,1
*,*,*,744,Spain,Male,"[35,45[","[0,12[",95162,1,1,0,19410,0
*,*,*,728,France,Female,"[25,35[","[0,12[",142244,2,1,0,33075,0
*,*,*,568,Germany,Male,"[35,45[","[0,12[",99283,1,0,0,134601,1
*,*,*,764,France,Female,"[18,25[","[0,12[",106234,1,0,0,115676,0
*,*,*,842,France,Male,"[35,45[","[0,12[",141252,4,0,1,128521,1
*,*,*,527,Spain,Female,"[25,35[","[0,12[",27756,1,1,0,97468,1
*,*,*,528,Germany,Male,"[35,45[","[0,12[",127632,1,0,1,22198,1
*,*,*,622,France,Female,"[25,35[","[0,12[",107879,1,0,1,196895,0
*,*,*,474,France,Male,"[25,35[","[0,12[",0,2,1,0,181946,1
*,*,*,619,Germany,Male,"[35,45[","[0,12[",147974,2,1,0,170519,0
*,*,*,584,Spain,Female,"[25,35[","[0,12[",0,2,1,1,185202,0
*,*,*,789,Germany,Female,"[35,45[","[0,12[",110689,1,1,1,71121,1
*,*,*,619,France,Female,"[35,45[","[0,12[",0,2,0,1,116467,0
*,*,*,626,Spain,Male,"[55,93[","[0,12[",0,1,1,1,65011,0
*,*,*,536,France,Male,"[35,45[","[0,12[",0,2,1,0,27150,0
*,*,*,635,Germany,Female,"[45,55[","[0,12[",81557,2,1,0,191914,0
*,*,*,679,Germany,Female,"[25,35[","[0,12[",121064,1,1,0,56985,0
*,*,*,699,France,Male,"[25,35[","[0,12[",0,1,1,1,108162,0
*,*,*,570,France,Male,"[35,45[","[0,12[",129675,2,1,0,80552,0
*,*,*,770,Germany,Female,"[45,55[","[0,12[",141789,2,0,0,164967,0
*,*,*,678,Germany,Female,"[45,55[","[0,12[",123699,2,0,1,105222,0
*,*,*,635,France,Female,"[45,55[","[0,12[",130796,2,1,1,43250,0
*,*,*,546,Germany,Female,"[45,55[","[0,12[",106075,1,1,1,23548,1
*,*,*,683,France,Female,"[35,45[","[0,12[",127617,1,1,0,123846,0
*,*,*,697,Germany,Male,"[25,35[","[0,12[",108805,2,0,1,123826,0
*,*,*,730,Germany,Male,"[45,55[","[0,12[",152881,1,0,0,162478,0
*,*,*,605,France,Female,"[25,35[","[0,12[",0,1,0,0,35982,0
*,*,*,620,France,Female,"[25,35[","[0,12[",0,2,0,1,153392,0
*,*,*,582,France,Male,"[25,35[","[0,12[",0,2,0,0,156153,0
*,*,*,568,France,Female,"[35,45[","[0,12[",0,2,0,0,62371,1
*,*,*,680,France,Female,"[35,45[","[0,12[",0,2,1,1,58761,0
*,*,*,625,France,Male,"[25,35[","[0,12[",0,2,0,0,197283,0
*,*,*,745,France,Female,"[35,45[","[0,12[",0,1,1,0,19605,1
*,*,*,646,Germany,Male,"[45,55[","[0,12[",169023,2,1,1,175658,0
*,*,*,466,France,Female,"[25,35[","[0,12[",0,1,1,0,193985,0
*,*,*,513,France,Male,"[35,45[","[0,12[",63562,2,0,1,52630,1
*,*,*,625,Germany,Female,"[35,45[","[0,12[",86147,2,1,0,163441,1
*,*,*,811,Germany,Female,"[25,35[","[0,12[",167739,2,1,1,9903,0
*,*,*,712,Spain,Male,"[55,93[","[0,12[",0,2,0,0,151426,0
*,*,*,850,France,Female,"[35,45[","[0,12[",0,2,1,1,176883,0
*,*,*,487,France,Male,"[35,45[","[0,12[",0,2,1,1,126723,0
*,*,*,626,Germany,Male,"[25,35[","[0,12[",115085,2,0,1,26907,0
*,*,*,511,France,Male,"[25,35[","[0,12[",0,2,0,1,158314,0
*,*,*,814,Germany,Male,"[35,45[","[0,12[",95489,2,0,0,107014,0
*,*,*,663,Germany,Male,"[25,35[","[0,12[",123674,2,1,1,87985,0
*,*,*,666,France,Female,"[25,35[","[0,12[",147230,1,1,1,56410,0
*,*,*,713,Spain,Female,"[45,55[","[0,12[",0,1,1,0,107825,1
*,*,*,757,Spain,Male,"[25,35[","[0,12[",77253,1,0,1,194240,0
*,*,*,710,France,Male,"[18,25[","[0,12[",109131,2,1,1,56192,0
*,*,*,603,France,Female,"[25,35[","[0,12[",0,2,1,0,167916,0
*,*,*,605,France,Male,"[35,45[","[0,12[",0,2,0,1,97213,0
*,*,*,600,Germany,Male,"[25,35[","[0,12[",116623,1,0,1,59905,0
*,*,*,646,France,Male,"[25,35[","[0,12[",0,2,1,0,153567,0
*,*,*,481,France,Male,"[35,45[","[0,12[",175303,1,1,0,65501,1
*,*,*,520,France,Female,"[35,45[","[0,12[",145644,1,0,0,104119,0
*,*,*,553,Germany,Male,"[35,45[","[0,12[",158584,2,1,0,43640,0
*,*,*,506,*,*,*,*,190353,1,1,*,78366,0
*,*,*,689,Spain,Male,"[55,93[","[0,12[",108555,1,0,1,167969,0
*,*,*,550,Germany,Male,"[35,45[","[0,12[",129848,2,1,0,197325,0
*,*,*,692,Spain,Female,"[25,35[","[0,12[",0,2,0,0,138880,0
*,*,*,529,France,Male,"[35,45[","[0,12[",93616,2,0,0,98349,0
*,*,*,634,France,Male,"[35,45[","[0,12[",115346,2,0,0,168782,0
*,*,*,545,Spain,Female,"[25,35[","[0,12[",173332,1,1,0,150453,0
*,*,*,687,France,Male,"[25,35[","[0,12[",129895,1,0,1,28698,0
*,*,*,748,France,Female,"[45,55[","[0,12[",29602,1,0,0,163551,1
*,*,*,573,Spain,Male,"[45,55[","[0,12[",65269,1,0,1,189989,1
*,*,*,562,France,Male,"[25,35[","[0,12[",0,1,1,1,25859,0
*,*,*,600,Germany,Male,"[45,55[","[0,12[",106262,1,1,0,93630,1
*,*,*,556,France,Female,"[45,55[","[0,12[",139914,1,1,1,50391,0
*,*,*,753,France,Male,"[35,45[","[0,12[",0,2,1,1,106303,0
*,*,*,566,Germany,Female,"[35,45[","[0,12[",97001,2,1,0,154486,0
*,*,*,555,France,Male,"[35,45[","[0,12[",124969,1,1,0,60194,0
*,*,*,545,Spain,Male,"[35,45[","[0,12[",73211,2,1,0,89587,1
*,*,*,762,Germany,Male,"[35,45[","[0,12[",117459,1,0,1,178361,1
*,*,*,702,France,Male,"[35,45[","[0,12[",150526,1,1,1,94728,0
*,*,*,773,Spain,Male,"[45,55[","[0,12[",0,2,0,0,123588,1
*,*,*,606,France,Male,"[45,55[","[0,12[",93579,2,0,1,137721,1
*,*,*,538,France,Female,"[55,93[","[0,12[",75051,1,0,0,17682,1
*,*,*,586,France,Female,"[45,55[","[0,12[",140901,1,1,1,67289,0
*,*,*,670,France,Male,"[35,45[","[0,12[",0,2,0,0,59572,0
*,*,*,793,Spain,Male,"[25,35[","[0,12[",96675,2,0,0,192121,0
*,*,*,693,France,Male,"[55,93[","[0,12[",97706,1,1,1,61569,0
*,*,*,695,Spain,Female,"[25,35[","[0,12[",0,2,0,1,131644,0
*,*,*,684,France,Female,"[45,55[","[0,12[",73309,1,0,0,21228,1
*,*,*,529,Spain,Male,"[25,35[","[0,12[",0,1,1,0,10626,0
*,*,*,751,France,Female,"[45,55[","[0,12[",0,1,1,0,137508,1
*,*,*,531,Germany,Female,"[55,93[","[0,12[",175755,2,1,1,60721,0
*,*,*,642,*,*,*,*,103245,2,1,*,143050,1
*,*,*,635,Germany,Female,"[25,35[","[0,12[",81624,2,1,1,156791,0
*,*,*,664,France,Female,"[35,45[","[0,12[",74306,2,1,0,154396,0
*,*,*,599,France,Male,"[45,55[","[0,12[",121160,1,0,0,4033,1
*,*,*,639,Spain,Male,"[25,35[","[0,12[",139393,2,0,0,33950,0
*,*,*,528,Spain,Male,"[35,45[","[0,12[",0,2,1,0,60537,0
*,*,*,710,France,Male,"[35,45[","[0,12[",130589,1,1,1,154998,0
*,*,*,625,France,Male,"[35,45[","[0,12[",97663,2,1,0,57129,0
*,*,*,470,Spain,Male,"[25,35[","[0,12[",55733,2,1,1,103793,0
*,*,*,573,Spain,Male,"[35,45[","[0,12[",0,2,1,1,196517,0
*,*,*,599,Spain,Female,"[25,35[","[0,12[",0,1,1,1,130086,1
*,*,*,554,Spain,Male,"[45,55[","[0,12[",0,2,0,1,57321,0
*,*,*,672,France,Male,"[45,55[","[0,12[",170009,1,0,0,56407,1
*,*,*,701,France,Male,"[35,45[","[0,12[",130092,1,1,1,120031,0
*,*,*,614,Germany,Male,"[25,35[","[0,12[",99463,2,1,1,51117,0
*,*,*,676,France,Female,"[25,35[","[0,12[",82909,1,1,0,91817,1
*,*,*,513,France,Female,"[35,45[","[0,12[",0,2,1,0,152500,0
*,*,*,667,*,*,*,*,124573,2,0,*,683,0
*,*,*,705,France,Male,"[55,93[","[0,12[",0,2,1,1,191314,0
*,*,*,727,Spain,Male,"[35,45[","[0,12[",97403,1,1,1,107415,1
*,*,*,714,*,*,*,*,119545,2,1,*,65483,0
*,*,*,484,France,Female,"[25,35[","[0,12[",0,2,1,1,139391,0
*,*,*,501,Germany,Female,"[25,35[","[0,12[",93244,1,0,1,199806,0
*,*,*,569,Spain,Female,"[45,55[","[0,12[",0,3,1,0,75085,1
*,*,*,763,France,Male,"[55,93[","[0,12[",149437,2,0,1,106283,0
*,*,*,734,Germany,Female,"[45,55[","[0,12[",71283,2,0,1,38984,0
*,*,*,804,France,Male,"[25,35[","[0,12[",108397,1,1,0,128277,0
*,*,*,658,France,Female,"[35,45[","[0,12[",148481,1,1,0,130529,0
*,*,*,697,France,Male,"[35,45[","[0,12[",133088,1,1,0,64772,0
*,*,*,787,France,Male,"[25,35[","[0,12[",126589,2,0,1,62164,0
*,*,*,567,Spain,Female,"[45,55[","[0,12[",92316,2,1,0,158591,1
*,*,*,694,France,Female,"[25,35[","[0,12[",0,2,1,1,26960,0
*,*,*,839,Spain,Female,"[25,35[","[0,12[",75592,1,1,0,62674,0
*,*,*,577,Spain,Male,"[35,45[","[0,12[",110080,1,1,1,109794,0
*,*,*,575,France,Male,"[45,55[","[0,12[",0,2,1,1,65998,0
*,*,*,768,Germany,Male,"[45,55[","[0,12[",122832,1,1,1,24534,1
*,*,*,749,Spain,Male,"[25,35[","[0,12[",0,1,0,0,174189,1
*,*,*,691,Germany,Female,"[35,45[","[0,12[",109154,3,1,1,148849,1
*,*,*,496,France,Female,"[25,35[","[0,12[",0,2,1,0,164807,0
*,*,*,586,Germany,Male,"[35,45[","[0,12[",136858,1,0,1,189144,0
*,*,*,596,France,Male,"[25,35[","[0,12[",139452,1,0,0,63142,0
*,*,*,731,France,Male,"[25,35[","[0,12[",0,2,1,1,162453,0
*,*,*,546,Germany,Female,"[25,35[","[0,12[",132838,1,1,0,131647,0
*,*,*,472,France,Female,"[25,35[","[0,12[",0,2,1,0,108412,0
*,*,*,594,Germany,Female,"[18,25[","[0,12[",87097,2,1,0,168186,0
*,*,*,564,France,Female,"[25,35[","[0,12[",0,1,0,0,7820,0
*,*,*,521,France,Male,"[25,35[","[0,12[",107316,1,1,0,64300,0
*,*,*,507,France,Female,"[25,35[","[0,12[",113453,1,0,0,142912,0
*,*,*,649,Spain,Male,"[25,35[","[0,12[",0,1,0,1,91167,1
*,*,*,620,Germany,Female,"[25,35[","[0,12[",137712,1,1,1,76197,0
*,*,*,575,Spain,Male,"[45,55[","[0,12[",123925,1,0,0,111343,1
*,*,*,645,France,Male,"[35,45[","[0,12[",0,2,0,1,166707,0
*,*,*,663,France,Male,"[25,35[","[0,12[",0,2,1,1,123970,0
*,*,*,634,France,Male,"[25,35[","[0,12[",145031,1,1,1,41821,0
*,*,*,762,France,Male,"[18,25[","[0,12[",139433,1,1,1,85607,0
*,*,*,454,Spain,Female,"[45,55[","[0,12[",144838,1,1,1,93152,0
*,*,*,773,France,Female,"[35,45[","[0,12[",190239,1,1,1,57550,0
*,*,*,671,Spain,Male,"[45,55[","[0,12[",0,1,0,1,2560,0
*,*,*,798,France,Male,"[25,35[","[0,12[",0,2,1,0,2305,0
*,*,*,597,France,Male,"[35,45[","[0,12[",153198,1,1,1,92090,0
*,*,*,654,France,Female,"[25,35[","[0,12[",96975,1,0,1,141404,0
*,*,*,668,Spain,Male,"[35,45[","[0,12[",147904,1,1,1,69370,0
*,*,*,596,Spain,Male,"[35,45[","[0,12[",0,2,0,1,125558,0
*,*,*,507,Spain,Female,"[25,35[","[0,12[",0,2,1,1,60688,0
*,*,*,634,*,*,*,*,103098,1,1,*,157577,0
*,*,*,802,France,Female,"[55,93[","[0,12[",92887,1,1,0,39474,1
*,*,*,643,France,Female,"[25,35[","[0,12[",167949,1,1,0,143162,0
*,*,*,520,Germany,Female,"[25,35[","[0,12[",108914,1,1,1,183572,1
*,*,*,645,France,Male,"[25,35[","[0,12[",125739,1,1,1,193441,0
*,*,*,663,France,Male,"[35,45[","[0,12[",87624,2,1,0,149401,0
*,*,*,653,France,Male,"[25,35[","[0,12[",118839,1,1,1,52820,0
*,*,*,554,Spain,Female,"[45,55[","[0,12[",0,2,1,1,193412,0
*,*,*,811,France,Female,"[45,55[","[0,12[",123365,2,0,0,171995,0
*,*,*,498,France,Female,"[25,35[","[0,12[",0,2,1,0,13893,0
*,*,*,761,Spain,Male,"[35,45[","[0,12[",132730,1,1,0,199293,0
*,*,*,519,France,Male,"[35,45[","[0,12[",112957,2,1,0,97593,0
*,*,*,713,Germany,Male,"[35,45[","[0,12[",114447,2,1,1,87308,0
*,*,*,545,Germany,Male,"[45,55[","[0,12[",114422,1,1,0,180598,1
*,*,*,759,Spain,Male,"[25,35[","[0,12[",0,2,1,1,99087,0
*,*,*,584,Spain,Female,"[45,55[","[0,12[",0,1,0,1,152568,1
*,*,*,721,France,Male,"[45,55[","[0,12[",115764,2,0,0,102951,0
*,*,*,671,Spain,Female,"[25,35[","[0,12[",130929,4,1,1,28238,1
*,*,*,663,France,Female,"[25,35[","[0,12[",0,2,1,0,153295,0
*,*,*,431,Germany,Male,"[35,45[","[0,12[",120823,2,1,0,126153,0
*,*,*,544,Spain,Male,"[25,35[","[0,12[",145242,1,1,1,80677,0
*,*,*,775,*,*,*,*,60205,2,1,*,14073,0
*,*,*,745,France,Male,"[35,45[","[0,12[",67226,1,1,0,130790,0
*,*,*,580,France,Female,"[18,25[","[0,12[",113924,2,0,0,196241,0
*,*,*,615,France,Male,"[25,35[","[0,12[",0,2,0,0,2139,0
*,*,*,527,Germany,Male,"[55,93[","[0,12[",137318,1,1,1,126145,0
*,*,*,582,France,Male,"[45,55[","[0,12[",148942,1,1,1,116944,0
*,*,*,675,France,Male,"[35,45[","[0,12[",0,2,1,0,153129,0
*,*,*,712,France,Male,"[25,35[","[0,12[",0,2,1,1,195052,0
*,*,*,634,France,Female,"[35,45[","[0,12[",68214,1,1,1,6382,0
*,*,*,674,France,Female,"[35,45[","[0,12[",0,2,1,0,4293,0
*,*,*,443,Spain,Male,"[35,45[","[0,12[",70438,2,0,1,56937,0
*,*,*,751,France,Female,"[45,55[","[0,12[",0,1,0,1,30165,1
*,*,*,667,France,Male,"[35,45[","[0,12[",190227,1,1,0,97508,1
*,*,*,673,France,Male,"[45,55[","[0,12[",0,2,0,0,108762,0
*,*,*,794,Spain,Male,"[45,55[","[0,12[",88656,2,1,0,116547,0
*,*,*,687,France,Male,"[45,55[","[0,12[",0,2,1,1,170894,0
*,*,*,757,Spain,Female,"[55,93[","[0,12[",117294,4,1,0,94187,1
*,*,*,758,Spain,Male,"[55,93[","[0,12[",0,2,1,1,10643,0
*,*,*,726,France,Female,"[35,45[","[0,12[",0,2,0,0,6787,0
*,*,*,574,France,Male,"[25,35[","[0,12[",100267,1,1,0,103006,0
*,*,*,471,France,Male,"[35,45[","[0,12[",164952,1,1,0,190532,0
*,*,*,669,France,Male,"[35,45[","[0,12[",125530,1,1,1,162261,0
*,*,*,714,Germany,Male,"[35,45[","[0,12[",177640,1,0,1,47167,0
*,*,*,583,France,Female,"[35,45[","[0,12[",0,2,1,1,27432,0
*,*,*,731,France,Female,"[35,45[","[0,12[",0,1,0,0,152128,0
*,*,*,697,France,Female,"[35,45[","[0,12[",0,1,1,0,1263,1
*,*,*,564,Spain,Female,"[18,25[","[0,12[",149592,1,1,1,153772,0
*,*,*,592,France,Male,"[25,35[","[0,12[",0,2,1,1,91197,0
*,*,*,696,Germany,Female,"[25,35[","[0,12[",96129,2,1,1,5984,0
*,*,*,560,Spain,Female,"[35,45[","[0,12[",95140,2,1,0,123181,1
*,*,*,745,France,Female,"[25,35[","[0,12[",0,2,1,1,174431,0
*,*,*,658,France,Female,"[25,35[","[0,12[",123975,1,1,0,102154,0
*,*,*,679,Germany,Male,"[35,45[","[0,12[",130464,2,1,1,37341,0
*,*,*,751,France,Female,"[35,45[","[0,12[",0,2,1,0,170634,0
*,*,*,445,Spain,Male,"[55,93[","[0,12[",64119,1,1,1,76570,1
*,*,*,773,France,Male,"[55,93[","[0,12[",145578,1,0,1,186173,0
*,*,*,585,Spain,Female,"[35,45[","[0,12[",0,2,0,1,101728,0
*,*,*,842,France,Male,"[55,93[","[0,12[",63493,1,1,1,83172,0
*,*,*,625,France,Female,"[45,55[","[0,12[",124620,2,1,0,92244,1
*,*,*,824,Germany,Male,"[55,93[","[0,12[",27517,2,0,1,2746,0
*,*,*,641,Germany,Female,"[45,55[","[0,12[",117307,4,1,1,26913,1
*,*,*,771,France,Male,"[25,35[","[0,12[",62322,1,1,1,40921,0
*,*,*,706,Germany,Female,"[45,55[","[0,12[",144090,1,1,0,140939,1
*,*,*,537,Spain,Male,"[25,35[","[0,12[",103138,1,1,1,96555,0
*,*,*,584,France,Female,"[35,45[","[0,12[",0,2,1,1,180364,0
*,*,*,817,Germany,Male,"[55,93[","[0,12[",114328,2,1,1,42831,0
*,*,*,655,Spain,Female,"[55,93[","[0,12[",0,2,0,1,188435,0
*,*,*,660,France,Female,"[35,45[","[0,12[",110571,2,1,0,195907,0
*,*,*,603,France,Female,"[35,45[","[0,12[",76770,1,0,0,48225,0
*,*,*,582,France,Female,"[25,35[","[0,12[",0,1,1,1,84013,0
*,*,*,638,France,Male,"[35,45[","[0,12[",188455,1,0,0,47031,1
*,*,*,850,Germany,Male,"[25,35[","[0,12[",137714,1,0,1,159404,0
*,*,*,600,France,Female,"[35,45[","[0,12[",0,2,1,1,91194,0
*,*,*,652,Germany,Female,"[35,45[","[0,12[",145219,1,1,0,159133,0
*,*,*,706,Germany,Female,"[25,35[","[0,12[",124923,2,1,1,50299,0
*,*,*,499,France,Female,"[55,93[","[0,12[",0,1,0,0,131372,1
*,*,*,691,*,*,*,*,101232,2,0,*,156529,0
*,*,*,571,France,Female,"[25,35[","[0,12[",0,2,1,0,102751,0
*,*,*,624,France,Female,"[18,25[","[0,12[",0,2,0,0,132419,0
*,*,*,646,Germany,Male,"[35,45[","[0,12[",121682,2,0,1,61793,0
*,*,*,850,France,Male,"[25,35[","[0,12[",0,2,0,0,152298,0
*,*,*,743,France,Male,"[35,45[","[0,12[",68156,1,1,0,94877,0
*,*,*,693,Germany,Male,"[25,35[","[0,12[",146581,1,0,1,14633,0
*,*,*,563,France,Female,"[25,35[","[0,12[",148326,1,1,0,191604,1
*,*,*,734,*,*,*,*,121899,1,1,*,61830,0
*,*,*,598,Germany,Female,"[45,55[","[0,12[",88380,3,0,1,64157,1
*,*,*,649,France,Male,"[45,55[","[0,12[",0,2,1,1,145594,0
*,*,*,616,France,Male,"[35,45[","[0,12[",102016,1,0,1,178235,1
*,*,*,540,Germany,Male,"[55,93[","[0,12[",91870,1,0,1,95421,0
*,*,*,702,France,Male,"[35,45[","[0,12[",145537,1,0,1,135334,0
*,*,*,621,Spain,Male,"[35,45[","[0,12[",104632,1,1,1,95551,0
*,*,*,691,France,Male,"[25,35[","[0,12[",133936,2,1,0,91360,0
*,*,*,709,France,Female,"[25,35[","[0,12[",0,2,1,1,199418,0
*,*,*,675,France,Male,"[35,45[","[0,12[",113209,2,1,0,34577,0
*,*,*,608,France,Female,"[25,35[","[0,12[",0,2,1,1,125062,0
*,*,*,700,Spain,Male,"[45,55[","[0,12[",0,1,1,0,121799,1
*,*,*,619,France,Male,"[25,35[","[0,12[",0,2,1,0,194310,0
*,*,*,652,France,Male,"[25,35[","[0,12[",176167,2,1,1,152211,0
*,*,*,544,Spain,Male,"[18,25[","[0,12[",66483,1,0,1,110317,0
*,*,*,736,France,Male,"[45,55[","[0,12[",111729,2,0,1,84920,0
*,*,*,575,France,Female,"[45,55[","[0,12[",68333,1,1,1,144391,0
*,*,*,655,France,Female,"[25,35[","[0,12[",0,1,1,1,71048,0
*,*,*,681,Germany,Male,"[35,45[","[0,12[",181804,2,1,1,57518,0
*,*,*,646,France,Female,"[45,55[","[0,12[",0,2,1,0,133059,0
*,*,*,699,Spain,Female,"[25,35[","[0,12[",0,2,1,1,52404,0
*,*,*,813,Germany,Male,"[25,35[","[0,12[",116417,1,0,1,85808,0
*,*,*,577,Spain,Male,"[35,45[","[0,12[",89016,1,0,1,135227,0
*,*,*,644,Germany,Male,"[45,55[","[0,12[",137774,2,1,0,151903,0
*,*,*,742,Germany,Female,"[18,25[","[0,12[",114292,1,1,0,31520,0
*,*,*,714,Spain,Male,"[45,55[","[0,12[",124693,1,0,1,187194,0
